Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA35,OUT018,2498.5650163273604
FDV37,OUT018,3625.136403146404
NCO07,OUT027,4853.842948040976
FDA20,OUT045,2794.318883469963
FDZ59,OUT035,2435.1068377321553
NCY17,OUT017,116.86961951925605
FDQ28,OUT035,2265.9362726586787
FDV35,OUT017,1893.8083419266777
FDQ36,OUT013,131.9740640340667
FDD34,OUT018,3137.0921044961456
FDK51,OUT045,3996.741508454644
FDV31,OUT035,2487.3271841732103
FDR04,OUT035,1391.2643589354384
FDR14,OUT049,907.649335831243
DRC36,OUT010,1330.4647402521714
FDE39,OUT019,862.180395039373
FDP57,OUT049,1871.4065614869523
FDE57,OUT046,2289.557480393244
NCN18,OUT046,1666.244465061859
NCQ05,OUT018,2911.5757779452706
FDW47,OUT035,1719.1238385769966
FDV46,OUT035,2052.5310098488753
NCP29,OUT045,766.9358980478937
FDE09,OUT018,2307.8596404878544
NCU06,OUT027,4995.738313900394
FDT19,OUT010,1002.167812843782
DRF15,OUT017,2056.303669435398
DRI51,OUT013,2413.130333429992
NCX54,OUT013,1334.9815071328758
DRE01,OUT013,3315.573990997817
NCB07,OUT045,2884.080851780208
FDU50,OUT035,1638.9996415711203
FDG40,OUT035,395.7620110466014
FDW10,OUT018,3228.605496970296
FDX51,OUT013,2841.0461304067253
NCP17,OUT045,907.784177042638
FDP21,OUT035,2868.748902878913
FDL04,OUT045,1430.604480602271
FDV23,OUT013,1538.7983334081578
FDF24,OUT046,1422.1585446585877
FDH56,OUT027,3271.35058313937
FDB51,OUT049,1236.4766047813223
FDI58,OUT027,2967.9900628850614
FDR20,OUT013,531.9187382266382
FDC51,OUT018,2573.360741417222
FDB16,OUT027,2820.4532076950604
FDE40,OUT049,1162.8556397969883
NCM17,OUT035,485.3559890616257
FDU56,OUT035,2702.3457673057173
FDS32,OUT019,1250.3614797134137
FDX02,OUT049,3731.8643649734136
FDT39,OUT027,3968.1017586871208
FDE35,OUT017,579.8861857251593
NCI42,OUT019,2322.5065817069913
DRL23,OUT046,1803.8346938374648
FDA10,OUT046,1806.1942863101522
FDA11,OUT013,1220.1011438789124
NCM06,OUT046,2424.9040553757704
NCT05,OUT035,3897.8792024687923
NCQ02,OUT010,1522.915217232366
NCY06,OUT049,2241.9506772878144
FDY56,OUT035,3374.571659919379
FDL02,OUT035,1430.620786721115
NCI06,OUT035,2619.0544384108753
FDQ14,OUT045,2221.319465839818
FDQ12,OUT017,3204.497361513551
FDP36,OUT046,806.5267941237
FDK21,OUT027,5442.367513002737
FDO40,OUT045,2230.034069696786
NCK54,OUT019,798.3279043650682
FDY09,OUT018,3328.5943526852075
NCW30,OUT049,4374.189248066461
NCC55,OUT027,1996.884965595822
FDE58,OUT018,2354.387416145241
FDR39,OUT013,2524.1140328877523
FDU28,OUT049,3138.4872953562694
FDH08,OUT017,3234.3612635270524
FDG35,OUT045,2753.631315813488
FDG22,OUT049,865.9646751007945
FDC34,OUT035,2129.89339414383
FDP15,OUT018,4444.797100735563
FDK34,OUT010,2272.129583731119
FDU45,OUT035,1724.7125173982367
FDQ04,OUT027,2030.0349551586428
FDX22,OUT018,3905.150010347887
FDB45,OUT017,1281.7444689777353
NCH43,OUT027,4804.809857954833
DRE60,OUT046,3411.3038517023047
FDD17,OUT027,5175.999638149355
NCM54,OUT017,1591.322301871487
NCH55,OUT013,1712.742606704955
NCT06,OUT017,2202.917702174327
FDA48,OUT027,4808.197371845443
FDY58,OUT027,5040.335972053737
FDO25,OUT045,3064.626244067333
FDN50,OUT045,1469.4297684005023
FDH35,OUT035,2393.868003626204
FDK09,OUT045,3369.729351730954
FDO16,OUT013,1062.250108684721
FDW11,OUT045,896.2212825491335
FDU47,OUT027,3680.2767162235555
NCQ42,OUT010,530.118145042215
FDK55,OUT027,2898.012305011553
FDN08,OUT049,2054.546009197266
FDT57,OUT045,3653.9264021956956
FDJ12,OUT018,3840.9216138581073
DRL59,OUT017,521.1449751826804
NCN53,OUT046,640.6667928934435
FDO51,OUT010,-724.3626258433324
FDK56,OUT017,2423.4637986210773
FDY12,OUT035,562.3447590015119
FDU15,OUT035,505.22513748350525
FDQ19,OUT046,3963.512174048695
DRF15,OUT045,2362.533651910089
DRE25,OUT019,343.2035249940295
FDK57,OUT018,2340.757018204278
FDD33,OUT010,1952.7630604272886
FDR34,OUT027,5139.3525006834025
FDU04,OUT045,1868.8504402607177
FDE35,OUT019,-45.19160902452927
NCD31,OUT035,2430.3269010410886
FDJ56,OUT035,1181.041386572561
NCU53,OUT046,2635.329132375381
FDD39,OUT035,3157.044366053168
NCU17,OUT019,418.24456316371743
FDJ20,OUT046,1945.6157191967977
NCW41,OUT018,3024.5146608010223
FDL52,OUT035,503.6289902305932
FDS39,OUT035,2097.957907918686
DRJ47,OUT045,2651.6268801931233
FDP13,OUT010,-1045.3621812962888
DRK39,OUT010,-163.75250216962763
FDF28,OUT010,561.9693285256628
FDB09,OUT045,1840.7228884539845
FDM51,OUT046,1716.1915820813224
DRM49,OUT018,1157.9132866381105
DRF23,OUT013,2376.9420787161444
DRH01,OUT035,2486.9718725768375
FDH12,OUT027,3078.164351111654
FDA28,OUT019,944.908563041824
FDW37,OUT018,1811.1229483417437
FDF02,OUT046,1587.902975847308
DRL37,OUT046,769.4483496419009
NCF43,OUT046,2258.8304838642343
FDH08,OUT010,2161.273219474057
FDR34,OUT019,2668.1411887859445
NCK19,OUT049,3213.4094915753262
NCD55,OUT018,1232.6329185872564
FDT27,OUT049,3913.3116266394395
FDQ57,OUT045,2231.768494209461
FDA47,OUT035,2316.889878488306
DRG15,OUT027,2442.355105302651
FDE05,OUT018,2886.761802381186
FDN46,OUT046,1527.9202688424643
FDX27,OUT027,2856.0465777823324
FDT51,OUT045,1741.7990472525707
FDU33,OUT013,324.9694360434271
FDJ16,OUT027,2284.8386471786516
FDD20,OUT019,936.5556195877723
FDT36,OUT049,671.0082526489953
DRF15,OUT027,3905.9577902819015
FDN52,OUT010,-293.2071597499853
FDC22,OUT027,4353.849582852556
FDX15,OUT045,2218.646000033963
FDT13,OUT013,2680.9547363082906
FDU04,OUT017,1590.813359180222
FDU31,OUT019,2437.554298603777
FDW59,OUT027,2772.4207952291135
NCO29,OUT046,2657.8911370894675
FDL15,OUT035,2221.4108838103366
FDI41,OUT049,2545.656527939472
FDQ48,OUT049,1816.0685229910614
DRI39,OUT013,537.0762229676484
FDI08,OUT013,3643.1538142211107
FDC21,OUT049,2030.0448522963234
FDF58,OUT035,886.4101372998905
FDS08,OUT010,1269.031323116582
FDE47,OUT045,1838.1254169361023
NCP18,OUT019,1369.537705220494
NCR41,OUT013,1182.1064628834415
FDA27,OUT013,3753.9935055995943
FDA43,OUT035,2845.160747300807
FDA49,OUT045,1220.0135855724593
NCE55,OUT018,3275.0038689255493
DRM49,OUT027,2100.8275936895834
FDF22,OUT027,4793.006061659173
FDQ15,OUT018,1665.5306007810987
NCS54,OUT017,2406.4994877407225
NCY05,OUT013,263.3842560559501
FDR45,OUT046,3833.152353648374
FDK57,OUT049,2091.5309324054338
FDF41,OUT010,2147.5019899903655
FDV21,OUT046,1995.6805134732413
FDD51,OUT046,652.4561376231604
FDF33,OUT046,1824.594323555225
FDA38,OUT046,3826.336662657092
FDR56,OUT045,2915.622556727606
NCN41,OUT017,1502.56207572928
FDC60,OUT027,2782.397530393399
FDB47,OUT045,3105.9178915404905
DRH01,OUT013,2399.219785622534
FDW08,OUT046,1532.0613018332083
FDF38,OUT027,2171.3170994770057
FDY32,OUT017,2029.7952125547536
FDG34,OUT049,2033.713596613633
FDG47,OUT019,2951.9855067788894
NCF18,OUT035,2722.475372919461
FDL39,OUT019,1778.153874622517
NCH55,OUT035,1820.8020621842006
DRJ35,OUT049,1211.460528588138
FDS44,OUT035,3439.783360953172
DRE01,OUT018,4126.661446772607
FDY39,OUT013,2649.339921568069
FDY32,OUT018,2923.4084818874817
FDR33,OUT027,3239.3845276578245
NCP50,OUT049,1552.509697548257
FDZ47,OUT018,2067.7686896974283
FDU57,OUT049,2612.934575012197
FDY44,OUT013,2837.7917886556247
DRH59,OUT018,1708.7643557804008
FDB03,OUT027,5081.682432905029
FDY46,OUT045,2810.8458825104926
FDM39,OUT045,2660.9565839551324
FDY36,OUT035,1081.8278702345315
NCM55,OUT035,2675.828197431755
FDJ50,OUT010,-583.5945412809523
DRL60,OUT013,2143.1907538342866
NCJ54,OUT049,3844.5268326184273
FDX59,OUT017,151.39604452968865
FDI07,OUT013,2840.477732005434
DRF51,OUT010,-1166.364902270895
FDM14,OUT017,1395.590757532294
FDP21,OUT045,2926.6392516849337
FDE40,OUT035,795.5144457223353
FDE05,OUT035,2218.417754944283
FDM13,OUT027,3515.676032013202
FDC34,OUT027,3755.4730231439503
NCI55,OUT018,2497.6954219918443
NCE43,OUT018,3063.212491973644
FDW58,OUT018,2269.226230379159
FDG60,OUT045,3531.425830292294
FDV31,OUT017,2275.590995228383
FDR47,OUT013,2673.051380923623
FDM60,OUT019,-367.26829876695047
NCF06,OUT018,4605.705875999503
NCN26,OUT027,3254.7030376872585
FDQ59,OUT049,1631.8366383835378
FDF09,OUT046,704.2359916050355
NCS06,OUT017,3714.34950616559
FDT44,OUT046,1808.6856216071683
FDI19,OUT017,3422.04469236275
FDT22,OUT017,453.62044649758195
NCF54,OUT027,4123.6511734095075
DRG25,OUT045,2887.332727986963
FDB59,OUT017,2752.362165127146
FDQ37,OUT017,2582.508359760158
FDP56,OUT035,603.4763965762218
FDW44,OUT035,2603.0275979522876
FDJ26,OUT010,1812.9261388714253
FDU43,OUT018,4266.696676791775
FDW33,OUT045,1454.2627979579847
NCX53,OUT027,3748.495228695358
FDN56,OUT010,684.8971993772946
DRF15,OUT049,2686.2193755295784
FDO33,OUT017,1338.3172023280113
FDZ39,OUT010,266.74368178961936
NCJ19,OUT017,356.12811980396054
FDU01,OUT035,2742.7426985922157
FDT12,OUT035,3394.4093632639374
NCM18,OUT018,1435.004965323858
FDP19,OUT017,1421.002042205222
NCR42,OUT049,781.1836881878182
FDN10,OUT046,1919.5450130449963
FDG44,OUT017,392.8636032508864
FDQ10,OUT046,2764.586027526434
DRH13,OUT049,1980.6047927274553
FDT52,OUT013,3589.6895557584426
FDM56,OUT045,1589.520071660435
NCO43,OUT010,95.76790252260207
NCV29,OUT035,2570.558994490162
NCF06,OUT013,3812.0730254483246
FDO50,OUT035,1219.4845846540807
FDT59,OUT013,3350.2523068344585
FDX40,OUT027,1958.2340576132356
FDE50,OUT017,2631.9623851862825
FDX51,OUT017,2794.269479431986
NCD30,OUT018,2094.823089616463
FDK15,OUT013,1199.726462493802
FDL12,OUT045,783.503464505771
FDK46,OUT017,3664.3614343221957
DRH49,OUT010,-128.7204486543817
FDQ57,OUT046,2393.57018129081
FDY59,OUT017,1115.2199818854451
FDO09,OUT018,4533.387900231282
NCG30,OUT035,1693.70107092543
FDM09,OUT017,2243.7136569424065
NCN17,OUT027,3024.1116697027915
NCS42,OUT013,1075.7446380318802
FDD02,OUT019,762.9341229283439
FDE34,OUT013,2459.156891156354
FDU38,OUT045,2847.1363101377974
FDB33,OUT046,2574.4499237224527
NCJ29,OUT017,993.8186719592904
FDZ27,OUT035,656.1372363245925
FDI40,OUT013,1193.78237268997
FDG22,OUT013,368.6050050588283
FDT51,OUT017,1469.955939700243
FDF20,OUT018,3655.837747689912
FDV50,OUT035,1624.7421031489457
FDT02,OUT049,861.2326573412001
DRC49,OUT017,1889.6017465099317
FDF26,OUT049,2682.9213336693515
FDV52,OUT035,1714.2237766330327
FDX59,OUT049,801.6786807232343
FDV25,OUT035,3316.551790208519
FDW23,OUT027,2016.56865860287
FDE53,OUT018,2253.7829842158753
FDA19,OUT017,1645.726039254123
FDH22,OUT046,1885.8878752430064
NCO41,OUT013,1282.2235645251462
FDX12,OUT017,3471.859059687075
FDF17,OUT013,2799.5389569248587
FDS11,OUT045,3410.380294493579
FDR51,OUT035,2029.06729342561
FDT49,OUT010,-118.80426750096353
FDC56,OUT013,1469.9993707262024
FDR13,OUT027,3371.259890225994
FDQ60,OUT035,1678.4367442392422
FDN38,OUT049,4111.853750704473
NCL29,OUT013,2057.011502464987
FDO13,OUT027,4004.8192205109785
FDE26,OUT018,2711.5893303519074
FDA31,OUT010,1035.5278790778107
FDX14,OUT035,977.4977296162797
FDA34,OUT045,2673.377032216961
FDF26,OUT013,2162.2312634210734
FDE38,OUT045,2509.1718312630856
DRI11,OUT046,1899.9859493916829
FDQ60,OUT027,3266.758383154081
FDL21,OUT027,2207.4964068756194
DRC12,OUT027,4515.952298373279
FDC47,OUT046,3495.6092294504247
FDE57,OUT045,2107.4888443651844
FDT14,OUT045,1697.2862978765252
NCZ53,OUT046,3053.1890212558014
FDE28,OUT018,4033.127176620025
FDR19,OUT035,1957.9539465404232
NCF54,OUT019,1644.737768114635
FDZ08,OUT046,1279.8242198526164
NCJ05,OUT018,2929.742839913182
FDF59,OUT046,2008.2315356207719
NCO05,OUT035,1410.8116173551039
FDW24,OUT018,1332.2101032418832
NCX42,OUT018,3192.3210694988643
NCA53,OUT035,657.0135935673893
FDI45,OUT019,1734.7620437007258
FDG46,OUT046,1908.7674396584498
FDM20,OUT010,2334.1892319074304
FDW11,OUT010,-525.0666676574585
FDX08,OUT035,2684.1631174320264
NCK17,OUT035,492.016171878784
FDK32,OUT018,2947.3665002854414
NCA42,OUT035,2360.5217146292525
DRI01,OUT035,2571.828842040112
NCL55,OUT049,4171.46111201442
DRE25,OUT018,2000.3540540070958
FDD14,OUT017,2271.57164411163
FDB10,OUT046,3705.368943149176
DRN11,OUT035,1953.1890829788563
FDP38,OUT018,1360.7667915688653
NCA30,OUT017,2412.3814353567486
FDT15,OUT017,2566.329179329221
NCP55,OUT018,1479.0357985944502
FDF12,OUT035,2107.4516253232387
FDM21,OUT018,4495.318932410542
FDX56,OUT035,3060.870129317211
FDF10,OUT017,1757.2808128196248
FDT32,OUT045,2875.58146848283
FDM51,OUT018,2206.9317505626977
NCR50,OUT018,2989.776406923865
FDI19,OUT049,4022.5150158739493
FDX21,OUT017,1249.2743993844706
FDR31,OUT035,2168.3282080722756
FDY02,OUT013,3773.6953614163654
NCA29,OUT045,2522.7338987284675
NCX17,OUT046,3548.5378647959665
FDM12,OUT045,2880.859432234467
FDI53,OUT027,3871.3912322546607
NCU30,OUT049,2777.331444199475
FDC56,OUT027,3232.882769183931
FDK27,OUT018,2523.276171895667
NCK18,OUT017,2282.4501759226623
FDB52,OUT019,3010.223789671393
DRG25,OUT027,4490.2299802871985
FDZ13,OUT049,942.2642697109491
FDB57,OUT019,2568.484001175231
FDR40,OUT046,1477.6464717303115
NCO14,OUT019,-311.20079668401786
NCN19,OUT045,2926.0023376860945
FDQ28,OUT019,1377.8992653969894
FDO13,OUT018,3086.90785467628
FDK48,OUT013,895.0360377164056
FDU07,OUT018,2894.878514557991
FDW20,OUT046,1953.144043252274
FDV12,OUT010,68.1105828293189
FDH24,OUT013,2222.0157588930283
FDV59,OUT049,3619.6157689235774
FDK57,OUT045,1722.660596859403
FDL16,OUT027,1977.4444241109936
NCQ17,OUT046,2363.5767714952153
FDJ15,OUT018,3517.747747947898
FDX24,OUT049,1686.2977157945588
FDT47,OUT046,1595.8795679997588
FDT10,OUT049,1230.5222337343212
FDZ37,OUT018,2009.2544904004835
FDW43,OUT027,5141.9322196999055
DRN36,OUT017,1147.5250838591714
FDJ14,OUT045,1211.1988131788898
FDA32,OUT013,3133.656638960126
FDJ38,OUT019,1982.8248477050656
FDQ57,OUT017,1887.6334347280854
NCQ41,OUT019,1982.4852508029098
FDG56,OUT049,1202.9252724695152
DRC13,OUT027,3518.5055333146133
FDV55,OUT035,2085.327475740436
FDQ49,OUT045,2372.193850993496
FDE29,OUT010,-808.700895107103
FDR03,OUT013,2943.192443287979
FDD45,OUT049,1676.7262253259105
FDN38,OUT010,2337.6998191127805
FDT56,OUT046,909.1342309719778
FDT48,OUT045,3028.386883061033
FDU03,OUT049,3046.4430082300664
FDC56,OUT010,163.74824717759066
NCO43,OUT027,3010.3917576778626
FDQ27,OUT017,1276.667967672197
FDR03,OUT046,3393.2547981342364
DRH23,OUT010,-952.4182598080049
FDG22,OUT045,559.396981491227
NCJ42,OUT013,1377.9745400607553
FDR24,OUT046,1503.199654174945
FDW60,OUT035,2702.0389322912706
FDJ08,OUT013,2573.2368563188597
DRL59,OUT018,1431.59191488825
FDG60,OUT010,2099.628144969913
FDW27,OUT017,2083.9577079911232
FDX14,OUT018,1693.793861653894
FDC20,OUT013,633.9963861782878
NCS29,OUT018,4600.199015218304
FDJ56,OUT046,1405.345425383498
FDB20,OUT019,136.52885511698014
FDL28,OUT027,5059.89928630085
FDW01,OUT018,2873.2281848620028
FDL03,OUT046,3228.8724400497463
FDX22,OUT049,3613.645116806528
FDJ21,OUT035,2168.028277149885
FDR31,OUT045,2258.8226242364653
FDG21,OUT035,2091.5332402871973
FDS22,OUT027,2231.6810126533514
FDK08,OUT035,1327.1899459051328
FDE17,OUT018,2937.8069829718406
NCN30,OUT017,1161.1546527537193
FDT50,OUT046,1537.907948239852
NCX42,OUT049,2871.1644566432456
FDJ12,OUT035,3157.057519655597
NCA18,OUT027,3277.704587963693
FDP23,OUT019,2369.818624012442
FDX12,OUT013,3495.913329480684
FDN40,OUT018,2857.331612784467
FDV48,OUT035,1112.166678025314
NCY54,OUT013,2168.760607278917
FDL16,OUT010,-1109.166666602587
FDR45,OUT018,4309.860563572811
FDJ52,OUT046,2631.735345896018
DRG01,OUT017,870.3113005506677
FDP52,OUT013,3328.5019594864248
FDU58,OUT017,2623.275294612694
FDL02,OUT045,1500.6698261662923
FDG28,OUT013,3572.831960781577
FDA19,OUT035,1847.608365764193
FDW46,OUT027,2522.442263082567
NCD43,OUT049,1911.056617724355
DRG39,OUT013,571.054602858932
NCF55,OUT049,850.500389036139
FDJ07,OUT046,1967.2916139015751
FDE08,OUT046,2398.98171709736
FDP56,OUT019,-274.1109652354364
FDT45,OUT045,717.0194627397541
FDF17,OUT018,3589.8710594461613
FDX44,OUT046,1445.556891004569
FDM28,OUT027,4277.850065438852
FDI36,OUT049,3367.2243738036955
FDS07,OUT045,1611.7323032087425
FDD36,OUT045,1783.1676572839779
FDW11,OUT046,1009.834610958374
FDN40,OUT049,2601.9048165774725
NCQ18,OUT049,1620.1827154120215
NCQ54,OUT017,2268.5280428519454
NCS42,OUT045,1286.6383388343902
DRH39,OUT010,-397.83502727289306
FDC09,OUT027,3177.3955089005435
FDT08,OUT010,861.3476289982116
FDC08,OUT035,3375.3938446419584
FDT20,OUT017,222.6145834899953
FDS35,OUT035,743.3722143302371
FDX58,OUT018,3384.1313407983985
FDW58,OUT046,1682.095737772181
DRD27,OUT046,1616.3263555531762
FDH32,OUT019,384.58751627353854
FDS26,OUT035,3865.2559028381324
FDQ31,OUT046,1469.42724716464
FDP11,OUT018,3919.8807158883633
FDD58,OUT017,1161.4874422974708
FDM33,OUT045,3235.358475121829
FDZ16,OUT049,3163.6807813308774
NCS29,OUT010,2569.734628329725
NCM18,OUT019,-231.34253807373443
FDP11,OUT049,3636.357439562859
NCC42,OUT017,1823.3743057180336
DRM23,OUT046,2642.4274295578402
NCN55,OUT027,5169.71466325087
FDK46,OUT013,3734.814535493951
FDR01,OUT046,3211.952126360376
NCA05,OUT045,2268.0037404278482
NCP43,OUT017,2417.068284332593
FDR12,OUT010,1269.9266352242225
FDQ01,OUT013,3567.0464199825997
FDM13,OUT046,2091.180069105885
FDQ19,OUT017,3525.2226246023333
FDK56,OUT019,1600.8407550867387
NCX06,OUT010,1440.4223041706823
FDO56,OUT027,3381.576660191588
FDU45,OUT045,1731.192197613609
FDI16,OUT019,-404.95805336307194
FDL32,OUT046,1752.7932831477983
FDA07,OUT046,2077.226444679047
FDA14,OUT045,2164.931326350853
FDV46,OUT027,3711.145286999587
NCO07,OUT035,3222.1796948612805
NCP41,OUT046,1758.1426521734047
FDY60,OUT018,2839.8840127270164
FDN38,OUT017,3518.8907163278495
FDO15,OUT046,1351.9227509978787
FDT60,OUT013,1577.642321466989
FDA55,OUT035,3378.544902212951
FDE02,OUT010,-212.42161399729275
DRJ39,OUT049,3749.2553672097033
FDV34,OUT035,1128.6874798460872
FDS20,OUT027,4332.662176134963
FDF02,OUT027,2980.9666864791043
FDW40,OUT017,1814.9152096229145
NCB43,OUT046,2874.539678164061
FDR58,OUT017,1057.8569097806062
DRJ59,OUT035,559.6759855868443
NCD30,OUT017,1190.588128725015
FDE14,OUT017,1232.7833494675983
FDC28,OUT018,2212.57848033556
FDU16,OUT018,1881.918537306531
NCD19,OUT035,773.9771500089669
FDU21,OUT046,631.6787306321628
FDV59,OUT027,4856.093642632042
FDU03,OUT045,2758.8477354261777
FDC33,OUT010,1689.1990089901678
NCR42,OUT035,402.7650072743502
DRH59,OUT035,1042.1655347017277
NCM31,OUT035,2033.703249954211
FDS50,OUT035,3295.9272060283306
FDP39,OUT046,848.7737953085
FDQ55,OUT013,1648.9906319150664
FDV36,OUT019,952.5602880225899
FDI05,OUT027,2588.3516952736727
FDS45,OUT027,3226.9256631293842
FDA39,OUT045,572.5368629148331
FDC37,OUT010,244.74126159863795
FDJ60,OUT027,4091.9211913073473
DRQ35,OUT046,2028.3330623252655
NCJ06,OUT046,1943.9946778217663
NCY42,OUT018,2841.819302559698
DRM37,OUT049,3318.44352271203
FDR14,OUT045,499.783925653923
FDE51,OUT049,919.0186628193535
FDT33,OUT017,2302.924760913267
FDR08,OUT013,1486.9877591805575
FDE36,OUT010,1131.1002973091709
FDL22,OUT019,387.6990473757753
FDR44,OUT013,1732.2994167715556
FDI56,OUT019,206.45816831291108
FDE47,OUT010,514.890038158534
FDV27,OUT010,-10.593156541512144
FDV10,OUT049,931.1597043872935
FDC40,OUT045,1147.2522410429933
NCX41,OUT013,3038.3325663917844
NCQ38,OUT027,3156.6614845576173
FDV12,OUT027,3069.1133038809417
FDE52,OUT017,1086.5353086181985
FDG20,OUT027,4148.184855537464
FDV16,OUT027,1998.3303931398905
FDI32,OUT017,1189.5463040421564
FDJ32,OUT049,1189.6431833704578
FDN39,OUT018,3200.3719903855495
FDY34,OUT017,2350.73589718949
FDC14,OUT035,555.8443596544703
FDA55,OUT017,3162.633014787744
FDZ50,OUT010,1314.7146508563278
DRG13,OUT049,2881.3693015481867
FDP01,OUT013,2124.7239564731967
NCG54,OUT017,2253.4669918270993
FDM13,OUT045,1940.1542867048524
NCO18,OUT027,4285.532325530376
NCW41,OUT013,2196.592957867136
FDM52,OUT027,3815.972179705836
NCF55,OUT035,434.66902951149086
FDT09,OUT046,2226.7684534900163
NCM19,OUT035,1565.7856001501768
FDW12,OUT018,2852.6423836592157
FDP15,OUT019,2831.591832084371
FDK36,OUT045,731.1370039661258
FDZ25,OUT035,2610.2830568869394
NCW06,OUT049,3251.7099561355694
FDW60,OUT046,2957.5321455423273
DRC49,OUT013,1989.7879574909084
NCT17,OUT035,2804.5985182567047
NCN06,OUT018,2973.90668473879
FDC45,OUT013,2226.2537533793043
DRJ47,OUT019,1664.1701735147326
NCF06,OUT045,3973.3892327188464
FDE21,OUT010,412.85612993757763
DRG27,OUT013,293.78847570751645
FDW40,OUT049,2417.3108855233527
NCO53,OUT046,2719.349523286088
FDE23,OUT049,991.9892843532575
FDQ16,OUT046,1766.5536218502366
FDS26,OUT045,3874.6455563095074
FDZ13,OUT010,-978.5498905626168
FDS14,OUT049,2691.545058240866
FDC10,OUT045,1770.6953160773428
FDY16,OUT049,3155.8912129048754
FDJ20,OUT035,1766.431596823631
FDV43,OUT035,462.6307346594051
FDZ32,OUT027,3192.5941714246505
FDR23,OUT046,2732.5248225279356
FDN24,OUT035,560.6621024846099
FDE34,OUT027,4221.470189067535
FDU31,OUT013,3209.043454793717
FDW33,OUT018,2125.224291702264
FDU26,OUT046,1955.2477258525287
FDE20,OUT027,4240.759922540967
NCW05,OUT035,1315.087418149944
FDB22,OUT018,2875.6875175127866
FDO56,OUT046,1937.3463850977232
FDA19,OUT027,3481.617031780021
DRI39,OUT045,729.1539787114641
FDH52,OUT018,1537.37380612982
FDZ50,OUT035,2697.3756221239955
NCN42,OUT035,2188.067041541837
FDB53,OUT013,1875.8847070803245
DRG11,OUT017,1307.854491344489
DRK11,OUT027,3891.1247191703674
FDQ60,OUT017,1485.355516318291
FDT36,OUT017,49.88840572654044
DRG25,OUT018,3513.426239760545
DRJ23,OUT046,3077.4632233635407
FDG05,OUT035,2300.836807572223
NCK06,OUT018,2488.5420964362725
FDU52,OUT017,2011.7505532083987
FDW07,OUT018,1797.149093274375
NCM17,OUT045,557.0861158197467
FDA22,OUT045,2472.189080024217
NCA41,OUT018,3576.1424315403888
FDF38,OUT035,588.890702645863
FDH52,OUT046,1098.1320762650107
FDY58,OUT019,2496.288365391423
FDZ16,OUT045,2808.7574114283025
NCM18,OUT017,519.7217130090676
FDA22,OUT018,3076.259978497956
NCJ43,OUT035,2626.0523132705175
FDI34,OUT027,5053.845029585938
FDG56,OUT046,1031.8198795720236
FDS34,OUT046,1868.3367003107564
DRC01,OUT035,778.0927840046361
FDQ04,OUT035,405.95222037354006
FDK04,OUT035,749.6814109362697
FDT51,OUT049,2087.2617713792783
FDV26,OUT017,2685.0086647255666
FDS04,OUT049,2343.150897681861
FDW43,OUT018,4182.958641224677
FDQ28,OUT010,932.6861075382824
NCK06,OUT017,1578.1290334184232
FDS23,OUT018,2411.8443338918605
FDZ36,OUT019,1871.9165737166077
FDE56,OUT018,1367.346964979743
FDW10,OUT027,4166.9928783171345
NCN14,OUT045,2706.2367686848575
NCQ18,OUT045,1276.1767825259003
FDW08,OUT017,1257.5277003923475
FDU43,OUT035,3564.2890276769226
FDR33,OUT010,267.49323684129786
FDM24,OUT010,832.7854693981851
NCZ05,OUT046,1646.65645310753
NCV41,OUT035,1643.9816430639062
FDV11,OUT018,3244.484172688098
NCY05,OUT035,404.11391228655293
FDV44,OUT018,3545.536986101007
FDW32,OUT049,1540.688633606605
NCU18,OUT027,3676.6493816691604
NCC43,OUT035,3729.511358049303
FDW19,OUT013,1515.9455919283914
FDN31,OUT035,2792.9832825068015
FDI48,OUT045,732.9413983981824
FDS24,OUT017,1051.565332273925
FDF46,OUT049,2024.082493811712
DRG23,OUT017,1967.4288323196247
FDG14,OUT018,2939.7025546767195
NCY30,OUT049,3072.069508533658
FDO28,OUT018,2415.1294096240936
DRD24,OUT035,2134.3180748160808
FDI33,OUT049,1687.5944410308434
FDN32,OUT046,3010.427093493341
FDR16,OUT045,3182.3499206491383
FDF26,OUT046,2519.5341968601024
NCN29,OUT018,1350.0479688506816
FDE20,OUT045,2657.6367061569326
FDA46,OUT046,2946.800187301408
FDU28,OUT045,2803.8552030624687
FDQ48,OUT045,1528.8392315340316
FDV36,OUT013,1678.6798222215125
FDR14,OUT018,1145.5760840072535
FDP23,OUT017,3028.2001054373627
FDP56,OUT013,520.3383868715016
FDK48,OUT010,-263.55327258987745
FDR48,OUT046,2301.7402123931724
NCY29,OUT049,1088.5991442747622
FDM22,OUT018,1430.621386321931
DRJ01,OUT013,2179.92354964303
FDZ43,OUT045,3748.0834350240098
FDV03,OUT035,2235.778783064711
FDX11,OUT027,4255.920186599764
NCA41,OUT027,4507.909481652725
FDE38,OUT017,2240.2342879604375
FDI27,OUT018,1304.7865624252258
FDN32,OUT013,2625.0580699180214
NCN43,OUT017,1579.2191572442084
FDB47,OUT027,4663.036450574402
FDV03,OUT017,2027.6398465487591
NCN30,OUT045,1475.0683969256147
NCV54,OUT010,427.4702642696175
FDV07,OUT013,1461.444189250578
FDP07,OUT049,3267.5036888529144
FDK48,OUT018,1702.5194405788575
FDM15,OUT019,1328.801341678085
