Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR04,OUT035,1559.3429752688166
FDR14,OUT049,796.6402682539681
DRC36,OUT010,425.9355914529914
FDE39,OUT019,281.4820818181819
FDP57,OUT049,1548.6861522123893
FDE57,OUT046,2227.634958415841
NCN18,OUT046,1548.6861522123893
NCQ05,OUT018,2232.8470218487396
FDW47,OUT035,1857.3664076190469
FDV46,OUT035,2282.978881481481
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1372.6884907407407
NCU06,OUT027,6280.890880000001
FDT19,OUT010,425.9355914529914
DRF15,OUT017,2453.747700699301
DRI51,OUT013,2894.220710714286
NCX54,OUT013,1661.6931960784314
DRE01,OUT013,3735.2457029411767
NCB07,OUT045,3216.7914510638307
FDU50,OUT035,2017.4411908256889
FDG40,OUT035,583.8145788617885
FDW10,OUT018,2888.49101011236
FDX51,OUT013,2797.804447457626
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3100.7320132450336
FDL04,OUT045,1548.6861522123893
FDV23,OUT013,2047.6653193798445
FDF24,OUT046,1240.3673076086952
FDH56,OUT027,3242.0620715328487
FDB51,OUT049,796.6402682539681
FDI58,OUT027,2517.882088484849
FDR20,OUT013,711.0628208695653
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.882088484849
FDE40,OUT049,796.6402682539681
NCM17,OUT035,677.1027476190472
FDU56,OUT035,3387.204723170731
FDS32,OUT019,281.4820818181819
FDX02,OUT049,3855.1205479768796
FDT39,OUT027,4117.3177126315795
FDE35,OUT017,935.0323883040937
NCI42,OUT019,584.7577647727275
DRL23,OUT046,1661.6931960784314
FDA10,OUT046,2047.6653193798445
FDA11,OUT013,1559.3429752688166
NCM06,OUT046,2222.671282258065
NCT05,OUT035,4034.300306896552
NCQ02,OUT010,482.69954262295084
NCY06,OUT049,1857.3664076190469
FDY56,OUT035,3855.1205479768796
FDL02,OUT035,1784.4287381818178
NCI06,OUT035,2888.49101011236
FDQ14,OUT045,2490.5268867052023
FDQ12,OUT017,4332.7791028571455
FDP36,OUT046,796.6660672268906
FDK21,OUT027,6280.890880000001
FDO40,OUT045,2660.9504030303024
NCK54,OUT019,281.4820818181819
FDY09,OUT018,2888.49101011236
NCW30,OUT049,4034.300306896552
NCC55,OUT027,1378.263185276074
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3387.204723170731
FDU28,OUT049,3216.7914510638307
FDH08,OUT017,3662.4659299999994
FDG35,OUT045,2551.8435967479677
FDG22,OUT049,583.8145788617885
FDC34,OUT035,2894.220710714286
FDP15,OUT018,3327.95258292683
FDK34,OUT010,584.7577647727275
FDU45,OUT035,1800.1922229508198
FDQ04,OUT027,1378.263185276074
FDX22,OUT018,3327.95258292683
FDB45,OUT017,1661.6931960784314
NCH43,OUT027,5329.314724444444
DRE60,OUT046,3380.874504347827
FDD17,OUT027,6280.890880000001
NCM54,OUT017,1857.3664076190469
NCH55,OUT013,1857.3664076190469
NCT06,OUT017,2894.220710714286
FDA48,OUT027,5329.314724444444
FDY58,OUT027,6280.890880000001
FDO25,OUT045,3380.874504347827
FDN50,OUT045,1559.3429752688166
FDH35,OUT035,2453.747700699301
FDK09,OUT045,3735.2457029411767
FDO16,OUT013,1412.1562050420168
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3242.0620715328487
NCQ42,OUT010,281.4820818181819
FDK55,OUT027,2517.882088484849
FDN08,OUT049,1800.1922229508198
FDT57,OUT045,3662.4659299999994
FDJ12,OUT018,3327.95258292683
DRL59,OUT017,711.0628208695653
NCN53,OUT046,583.8145788617885
FDO51,OUT010,92.67548155339811
FDK56,OUT017,3216.7914510638307
FDY12,OUT035,935.0323883040937
FDU15,OUT035,583.8145788617885
FDQ19,OUT046,3662.4659299999994
DRF15,OUT045,2453.747700699301
DRE25,OUT019,219.2185209302325
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727275
FDR34,OUT027,6280.890880000001
FDU04,OUT045,2282.978881481481
FDE35,OUT019,165.91858165137623
NCD31,OUT035,2894.220710714286
FDJ56,OUT035,1548.6861522123893
NCU53,OUT046,2611.459542342342
FDD39,OUT035,3380.874504347827
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2140.5192583333323
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190472
FDS39,OUT035,2282.978881481481
DRJ47,OUT045,2551.8435967479677
FDP13,OUT010,92.67548155339811
DRK39,OUT010,219.2185209302325
FDF28,OUT010,281.4820818181819
FDB09,OUT045,1857.3664076190469
FDM51,OUT046,1559.3429752688166
DRM49,OUT018,711.0628208695653
DRF23,OUT013,2888.49101011236
DRH01,OUT035,3104.1898299065433
FDH12,OUT027,2517.882088484849
FDA28,OUT019,281.4820818181819
FDW37,OUT018,1353.0650169014086
FDF02,OUT046,1548.6861522123893
DRL37,OUT046,677.1027476190472
NCF43,OUT046,2227.634958415841
FDH08,OUT010,584.7577647727275
FDR34,OUT019,584.7577647727275
NCK19,OUT049,3216.7914510638307
NCD55,OUT018,507.04640366972484
FDT27,OUT049,3735.2457029411767
FDQ57,OUT045,2490.5268867052023
FDA47,OUT035,2611.459542342342
DRG15,OUT027,1378.263185276074
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.05405
FDX27,OUT027,2517.882088484849
FDT51,OUT045,1784.4287381818178
FDU33,OUT013,507.04640366972484
FDJ16,OUT027,1378.263185276074
FDD20,OUT019,281.4820818181819
FDT36,OUT049,583.8145788617885
DRF15,OUT027,4117.3177126315795
FDN52,OUT010,219.2185209302325
FDC22,OUT027,5329.314724444444
FDX15,OUT045,2894.220710714286
FDT13,OUT013,2778.9892780000005
FDU04,OUT017,2282.978881481481
FDU31,OUT019,584.7577647727275
FDW59,OUT027,2517.882088484849
NCO29,OUT046,2611.459542342342
FDL15,OUT035,2660.9504030303024
FDI41,OUT049,2453.747700699301
FDQ48,OUT049,1559.3429752688166
DRI39,OUT013,796.6402682539681
FDI08,OUT013,4034.300306896552
FDC21,OUT049,1784.4287381818178
FDF58,OUT035,935.0323883040937
FDS08,OUT010,425.9355914529914
FDE47,OUT045,1857.3664076190469
NCP18,OUT019,346.8972837209303
NCR41,OUT013,1559.3429752688166
FDA27,OUT013,4034.300306896552
FDA43,OUT035,3100.7320132450336
FDA49,OUT045,1353.0650169014086
NCE55,OUT018,2888.49101011236
DRM49,OUT027,1378.263185276074
FDF22,OUT027,5329.314724444444
FDQ15,OUT018,1240.3673076086952
NCS54,OUT017,2888.49101011236
NCY05,OUT013,507.04640366972484
FDR45,OUT046,4332.7791028571455
FDK57,OUT049,2047.6653193798445
FDF41,OUT010,584.7577647727275
FDV21,OUT046,2047.6653193798445
FDD51,OUT046,796.6660672268906
FDF33,OUT046,1879.05405
FDA38,OUT046,4332.7791028571455
FDR56,OUT045,3216.7914510638307
NCN41,OUT017,1857.3664076190469
FDC60,OUT027,2517.882088484849
FDB47,OUT045,3380.874504347827
DRH01,OUT013,2888.49101011236
FDW08,OUT046,1548.6861522123893
FDF38,OUT027,1378.263185276074
FDY32,OUT017,2611.459542342342
FDG34,OUT049,1784.4287381818178
FDG47,OUT019,584.7577647727275
NCF18,OUT035,3216.7914510638307
FDL39,OUT019,425.9355914529914
NCH55,OUT035,1857.3664076190469
DRJ35,OUT049,796.6402682539681
FDS44,OUT035,3735.2457029411767
DRE01,OUT018,3327.95258292683
FDY39,OUT013,3387.204723170731
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328487
NCP50,OUT049,1240.3673076086952
FDZ47,OUT018,1372.6884907407407
FDU57,OUT049,2490.5268867052023
FDY44,OUT013,2797.804447457626
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,6280.890880000001
FDY46,OUT045,3100.7320132450336
FDM39,OUT045,2551.8435967479677
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3387.204723170731
FDJ50,OUT010,165.91858165137623
DRL60,OUT013,2490.5268867052023
NCJ54,OUT049,3855.1205479768796
FDX59,OUT017,583.8145788617885
FDI07,OUT013,2797.804447457626
DRF51,OUT010,92.67548155339811
FDM14,OUT017,1661.6931960784314
FDP21,OUT045,3100.7320132450336
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2490.5268867052023
FDM13,OUT027,3242.0620715328487
FDC34,OUT027,4117.3177126315795
NCI55,OUT018,1752.2524400000002
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407407
FDG60,OUT045,3855.1205479768796
FDV31,OUT017,2888.49101011236
FDR47,OUT013,3216.7914510638307
FDM60,OUT019,92.67548155339811
NCF06,OUT018,3327.95258292683
NCN26,OUT027,3242.0620715328487
FDQ59,OUT049,1353.0650169014086
FDF09,OUT046,583.8145788617885
NCS06,OUT017,4034.300306896552
FDT44,OUT046,1800.1922229508198
FDI19,OUT017,3855.1205479768796
FDT22,OUT017,935.0323883040937
NCF54,OUT027,4117.3177126315795
DRG25,OUT045,3100.7320132450336
FDB59,OUT017,2778.9892780000005
FDQ37,OUT017,3216.7914510638307
FDP56,OUT035,796.6660672268906
FDW44,OUT035,3104.1898299065433
FDJ26,OUT010,584.7577647727275
FDU43,OUT018,3327.95258292683
FDW33,OUT045,1548.6861522123893
NCX53,OUT027,3242.0620715328487
FDN56,OUT010,346.8972837209303
DRF15,OUT049,2453.747700699301
FDO33,OUT017,2017.4411908256889
FDZ39,OUT010,219.2185209302325
NCJ19,OUT017,935.0323883040937
FDU01,OUT035,3387.204723170731
FDT12,OUT035,3855.1205479768796
NCM18,OUT018,796.6402682539681
FDP19,OUT017,2047.6653193798445
NCR42,OUT049,583.8145788617885
FDN10,OUT046,1800.1922229508198
FDG44,OUT017,935.0323883040937
FDQ10,OUT046,3104.1898299065433
DRH13,OUT049,1661.6931960784314
FDT52,OUT013,3855.1205479768796
FDM56,OUT045,1548.6861522123893
NCO43,OUT010,219.2185209302325
NCV29,OUT035,2888.49101011236
NCF06,OUT013,4034.300306896552
FDO50,OUT035,1460.7407669724764
FDT59,OUT013,3662.4659299999994
FDX40,OUT027,1378.263185276074
FDE50,OUT017,2778.9892780000005
FDX51,OUT017,2797.804447457626
NCD30,OUT018,1372.6884907407407
FDK15,OUT013,1548.6861522123893
FDL12,OUT045,935.0323883040937
FDK46,OUT017,4433.304032653061
DRH49,OUT010,165.91858165137623
FDQ57,OUT046,2490.5268867052023
FDY59,OUT017,1460.7407669724764
FDO09,OUT018,3327.95258292683
NCG30,OUT035,2047.6653193798445
FDM09,OUT017,2611.459542342342
NCN17,OUT027,2517.882088484849
NCS42,OUT013,1412.1562050420168
FDD02,OUT019,281.4820818181819
FDE34,OUT013,3387.204723170731
FDU38,OUT045,3216.7914510638307
FDB33,OUT046,2894.220710714286
NCJ29,OUT017,1353.0650169014086
FDZ27,OUT035,796.6660672268906
FDI40,OUT013,1559.3429752688166
FDG22,OUT013,507.04640366972484
FDT51,OUT017,1784.4287381818178
FDF20,OUT018,2797.804447457626
FDV50,OUT035,2047.6653193798445
FDT02,OUT049,583.8145788617885
DRC49,OUT017,2490.5268867052023
FDF26,OUT049,2490.5268867052023
FDV52,OUT035,1800.1922229508198
FDX59,OUT049,583.8145788617885
FDV25,OUT035,3855.1205479768796
FDW23,OUT027,1378.263185276074
FDE53,OUT018,1372.6884907407407
FDA19,OUT017,1857.3664076190469
FDH22,OUT046,2047.6653193798445
NCO41,OUT013,1559.3429752688166
FDX12,OUT017,4332.7791028571455
FDF17,OUT013,2797.804447457626
FDS11,OUT045,3855.1205479768796
FDR51,OUT035,2490.5268867052023
FDT49,OUT010,219.2185209302325
FDC56,OUT013,2047.6653193798445
FDR13,OUT027,3242.0620715328487
FDQ60,OUT035,2140.5192583333323
FDN38,OUT049,4034.300306896552
NCL29,OUT013,2222.671282258065
FDO13,OUT027,4117.3177126315795
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.9355914529914
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,2551.8435967479677
FDF26,OUT013,2490.5268867052023
FDE38,OUT045,2611.459542342342
DRI11,OUT046,2017.4411908256889
FDQ60,OUT027,3242.0620715328487
FDL21,OUT027,1378.263185276074
DRC12,OUT027,5329.314724444444
FDC47,OUT046,3735.2457029411767
FDE57,OUT045,1857.3664076190469
FDT14,OUT045,2140.5192583333323
NCZ53,OUT046,3100.7320132450336
FDE28,OUT018,3327.95258292683
FDR19,OUT035,2660.9504030303024
NCF54,OUT019,425.9355914529914
FDZ08,OUT046,1240.3673076086952
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,2047.6653193798445
NCO05,OUT035,1879.05405
FDW24,OUT018,711.0628208695653
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,796.6660672268906
FDI45,OUT019,425.9355914529914
FDG46,OUT046,2017.4411908256889
FDM20,OUT010,584.7577647727275
FDW11,OUT010,165.91858165137623
FDX08,OUT035,2888.49101011236
NCK17,OUT035,677.1027476190472
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2222.671282258065
DRI01,OUT035,3104.1898299065433
NCL55,OUT049,4034.300306896552
DRE25,OUT018,1372.6884907407407
FDD14,OUT017,3387.204723170731
FDB10,OUT046,3855.1205479768796
DRN11,OUT035,2490.5268867052023
FDP38,OUT018,711.0628208695653
NCA30,OUT017,3216.7914510638307
FDT15,OUT017,3387.204723170731
NCP55,OUT018,796.6402682539681
FDF12,OUT035,2490.5268867052023
FDM21,OUT018,3327.95258292683
FDX56,OUT035,3380.874504347827
FDF10,OUT017,2660.9504030303024
FDT32,OUT045,3100.7320132450336
FDM51,OUT018,1372.6884907407407
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,3855.1205479768796
FDX21,OUT017,1879.05405
FDR31,OUT035,2490.5268867052023
FDY02,OUT013,4034.300306896552
NCA29,OUT045,3104.1898299065433
NCX17,OUT046,3735.2457029411767
FDM12,OUT045,3100.7320132450336
FDI53,OUT027,4117.3177126315795
NCU30,OUT049,2611.459542342342
FDC56,OUT027,3242.0620715328487
FDK27,OUT018,1752.2524400000002
NCK18,OUT017,2611.459542342342
FDB52,OUT019,584.7577647727275
DRG25,OUT027,5329.314724444444
FDZ13,OUT049,796.6660672268906
FDB57,OUT019,584.7577647727275
FDR40,OUT046,1240.3673076086952
NCO14,OUT019,92.67548155339811
NCN19,OUT045,2778.9892780000005
FDQ28,OUT019,346.8972837209303
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1412.1562050420168
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2047.6653193798445
FDV12,OUT010,219.2185209302325
FDH24,OUT013,2453.747700699301
FDV59,OUT049,3855.1205479768796
FDK57,OUT045,2047.6653193798445
FDL16,OUT027,1378.263185276074
NCQ17,OUT046,2222.671282258065
FDJ15,OUT018,3387.204723170731
FDX24,OUT049,1460.7407669724764
FDT47,OUT046,1559.3429752688166
FDT10,OUT049,796.6402682539681
FDZ37,OUT018,1412.1562050420168
FDW43,OUT027,6280.890880000001
DRN36,OUT017,1559.3429752688166
FDJ14,OUT045,1240.3673076086952
FDA32,OUT013,4332.7791028571455
FDJ38,OUT019,482.69954262295084
FDQ57,OUT017,2490.5268867052023
NCQ41,OUT019,482.69954262295084
FDG56,OUT049,796.6402682539681
DRC13,OUT027,3242.0620715328487
FDV55,OUT035,2660.9504030303024
FDQ49,OUT045,2453.747700699301
FDE29,OUT010,165.91858165137623
FDR03,OUT013,3855.1205479768796
FDD45,OUT049,1460.7407669724764
FDN38,OUT010,584.7577647727275
FDT56,OUT046,935.0323883040937
FDT48,OUT045,3100.7320132450336
FDU03,OUT049,3387.204723170731
FDC56,OUT010,281.4820818181819
NCO43,OUT027,2517.882088484849
FDQ27,OUT017,1879.05405
FDR03,OUT046,3662.4659299999994
DRH23,OUT010,165.91858165137623
FDG22,OUT045,677.1027476190472
NCJ42,OUT013,1661.6931960784314
FDR24,OUT046,1353.0650169014086
FDW60,OUT035,2888.49101011236
FDJ08,OUT013,3216.7914510638307
DRL59,OUT018,711.0628208695653
FDG60,OUT010,584.7577647727275
FDW27,OUT017,2222.671282258065
FDX14,OUT018,1240.3673076086952
FDC20,OUT013,796.6402682539681
NCS29,OUT018,3327.95258292683
FDJ56,OUT046,1548.6861522123893
FDB20,OUT019,165.91858165137623
FDL28,OUT027,6280.890880000001
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3100.7320132450336
FDX22,OUT049,4332.7791028571455
FDJ21,OUT035,2660.9504030303024
FDR31,OUT045,2490.5268867052023
FDG21,OUT035,2660.9504030303024
FDS22,OUT027,1378.263185276074
FDK08,OUT035,1559.3429752688166
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1559.3429752688166
FDT50,OUT046,1559.3429752688166
NCX42,OUT049,2611.459542342342
FDJ12,OUT035,4332.7791028571455
NCA18,OUT027,3242.0620715328487
FDP23,OUT019,584.7577647727275
FDX12,OUT013,3855.1205479768796
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1240.3673076086952
NCY54,OUT013,3104.1898299065433
FDL16,OUT010,92.67548155339811
FDR45,OUT018,3327.95258292683
FDJ52,OUT046,2222.671282258065
DRG01,OUT017,1240.3673076086952
FDP52,OUT013,3735.2457029411767
FDU58,OUT017,2797.804447457626
FDL02,OUT045,1784.4287381818178
FDG28,OUT013,3855.1205479768796
FDA19,OUT035,1857.3664076190469
FDW46,OUT027,1378.263185276074
NCD43,OUT049,1661.6931960784314
DRG39,OUT013,711.0628208695653
NCF55,OUT049,583.8145788617885
FDJ07,OUT046,1800.1922229508198
FDE08,OUT046,2660.9504030303024
FDP56,OUT019,92.67548155339811
FDT45,OUT045,935.0323883040937
FDF17,OUT018,2797.804447457626
FDX44,OUT046,1353.0650169014086
FDM28,OUT027,5329.314724444444
FDI36,OUT049,3100.7320132450336
FDS07,OUT045,2017.4411908256889
FDD36,OUT045,1800.1922229508198
FDW11,OUT046,935.0323883040937
FDN40,OUT049,2222.671282258065
NCQ18,OUT049,1559.3429752688166
NCQ54,OUT017,2894.220710714286
NCS42,OUT045,1460.7407669724764
DRH39,OUT010,165.91858165137623
FDC09,OUT027,2517.882088484849
FDT08,OUT010,346.8972837209303
FDC08,OUT035,3855.1205479768796
FDT20,OUT017,583.8145788617885
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3387.204723170731
FDW58,OUT046,1548.6861522123893
DRD27,OUT046,1559.3429752688166
FDH32,OUT019,219.2185209302325
FDS26,OUT035,4433.304032653061
FDQ31,OUT046,1412.1562050420168
FDP11,OUT018,3327.95258292683
FDD58,OUT017,1559.3429752688166
FDM33,OUT045,3380.874504347827
FDZ16,OUT049,3216.7914510638307
NCS29,OUT010,584.7577647727275
NCM18,OUT019,165.91858165137623
FDP11,OUT049,3380.874504347827
NCC42,OUT017,2227.634958415841
DRM23,OUT046,3104.1898299065433
NCN55,OUT027,6280.890880000001
FDK46,OUT013,4433.304032653061
FDR01,OUT046,3100.7320132450336
NCA05,OUT045,2453.747700699301
NCP43,OUT017,2888.49101011236
FDR12,OUT010,425.9355914529914
FDQ01,OUT013,4034.300306896552
FDM13,OUT046,1857.3664076190469
FDQ19,OUT017,3662.4659299999994
FDK56,OUT019,482.69954262295084
NCX06,OUT010,482.69954262295084
FDO56,OUT027,3242.0620715328487
FDU45,OUT045,2017.4411908256889
FDI16,OUT019,165.91858165137623
FDL32,OUT046,2017.4411908256889
FDA07,OUT046,2140.5192583333323
FDA14,OUT045,2660.9504030303024
FDV46,OUT027,3242.0620715328487
NCO07,OUT035,3662.4659299999994
NCP41,OUT046,1661.6931960784314
FDY60,OUT018,1752.2524400000002
FDN38,OUT017,4034.300306896552
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2047.6653193798445
FDA55,OUT035,3855.1205479768796
FDE02,OUT010,219.2185209302325
DRJ39,OUT049,4332.7791028571455
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5329.314724444444
FDF02,OUT027,2517.882088484849
FDW40,OUT017,2227.634958415841
NCB43,OUT046,3216.7914510638307
FDR58,OUT017,1412.1562050420168
DRJ59,OUT035,677.1027476190472
NCD30,OUT017,1559.3429752688166
FDE14,OUT017,1559.3429752688166
FDC28,OUT018,1372.6884907407407
FDU16,OUT018,1240.3673076086952
NCD19,OUT035,935.0323883040937
FDU21,OUT046,583.8145788617885
FDV59,OUT027,5329.314724444444
FDU03,OUT045,3387.204723170731
FDC33,OUT010,584.7577647727275
NCR42,OUT035,583.8145788617885
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2227.634958415841
FDS50,OUT035,3855.1205479768796
FDP39,OUT046,935.0323883040937
FDQ55,OUT013,1800.1922229508198
FDV36,OUT019,281.4820818181819
FDI05,OUT027,2517.882088484849
FDS45,OUT027,2517.882088484849
FDA39,OUT045,677.1027476190472
FDC37,OUT010,281.4820818181819
FDJ60,OUT027,4117.3177126315795
DRQ35,OUT046,1857.3664076190469
NCJ06,OUT046,1857.3664076190469
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3100.7320132450336
FDR14,OUT045,796.6660672268906
FDE51,OUT049,677.1027476190472
FDT33,OUT017,2611.459542342342
FDR08,OUT013,2017.4411908256889
FDE36,OUT010,425.9355914529914
FDL22,OUT019,219.2185209302325
FDR44,OUT013,2140.5192583333323
FDI56,OUT019,219.2185209302325
FDE47,OUT010,281.4820818181819
FDV27,OUT010,219.2185209302325
FDV10,OUT049,677.1027476190472
FDC40,OUT045,1240.3673076086952
NCX41,OUT013,3662.4659299999994
NCQ38,OUT027,2517.882088484849
FDV12,OUT027,2517.882088484849
FDE52,OUT017,1353.0650169014086
FDG20,OUT027,4117.3177126315795
FDV16,OUT027,1378.263185276074
FDI32,OUT017,2017.4411908256889
FDJ32,OUT049,796.6402682539681
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2611.459542342342
FDC14,OUT035,677.1027476190472
FDA55,OUT017,3855.1205479768796
FDZ50,OUT010,482.69954262295084
DRG13,OUT049,2894.220710714286
FDP01,OUT013,2453.747700699301
NCG54,OUT017,3104.1898299065433
FDM13,OUT045,1857.3664076190469
NCO18,OUT027,5329.314724444444
NCW41,OUT013,2894.220710714286
FDM52,OUT027,4117.3177126315795
NCF55,OUT035,583.8145788617885
FDT09,OUT046,2282.978881481481
NCM19,OUT035,1661.6931960784314
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727275
FDK36,OUT045,796.6660672268906
FDZ25,OUT035,3104.1898299065433
NCW06,OUT049,3100.7320132450336
FDW60,OUT046,2551.8435967479677
DRC49,OUT013,2490.5268867052023
NCT17,OUT035,3100.7320132450336
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3104.1898299065433
DRJ47,OUT019,425.9355914529914
NCF06,OUT045,4034.300306896552
FDE21,OUT010,281.4820818181819
DRG27,OUT013,507.04640366972484
FDW40,OUT049,2227.634958415841
NCO53,OUT046,3387.204723170731
FDE23,OUT049,677.1027476190472
FDQ16,OUT046,1661.6931960784314
FDS26,OUT045,4433.304032653061
FDZ13,OUT010,92.67548155339811
FDS14,OUT049,2222.671282258065
FDC10,OUT045,1800.1922229508198
FDY16,OUT049,3387.204723170731
FDJ20,OUT035,2140.5192583333323
FDV43,OUT035,677.1027476190472
FDZ32,OUT027,2517.882088484849
FDR23,OUT046,2551.8435967479677
FDN24,OUT035,935.0323883040937
FDE34,OUT027,5329.314724444444
FDU31,OUT013,4332.7791028571455
FDW33,OUT018,1372.6884907407407
FDU26,OUT046,1800.1922229508198
FDE20,OUT027,4117.3177126315795
NCW05,OUT035,1548.6861522123893
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1800.1922229508198
FDA19,OUT027,3242.0620715328487
DRI39,OUT045,935.0323883040937
FDH52,OUT018,796.6402682539681
FDZ50,OUT035,3387.204723170731
NCN42,OUT035,2453.747700699301
FDB53,OUT013,2660.9504030303024
DRG11,OUT017,1879.05405
DRK11,OUT027,4117.3177126315795
FDQ60,OUT017,2140.5192583333323
FDT36,OUT017,583.8145788617885
DRG25,OUT018,3387.204723170731
DRJ23,OUT046,3100.7320132450336
FDG05,OUT035,2222.671282258065
NCK06,OUT018,1752.2524400000002
FDU52,OUT017,2222.671282258065
FDW07,OUT018,1353.0650169014086
NCM17,OUT045,677.1027476190472
FDA22,OUT045,2611.459542342342
NCA41,OUT018,2797.804447457626
FDF38,OUT035,677.1027476190472
FDH52,OUT046,935.0323883040937
FDY58,OUT019,584.7577647727275
FDZ16,OUT045,3216.7914510638307
NCM18,OUT017,935.0323883040937
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2888.49101011236
FDI34,OUT027,6280.890880000001
FDG56,OUT046,935.0323883040937
FDS34,OUT046,1800.1922229508198
DRC01,OUT035,796.6660672268906
FDQ04,OUT035,677.1027476190472
FDK04,OUT035,935.0323883040937
FDT51,OUT049,1784.4287381818178
FDV26,OUT017,3216.7914510638307
FDS04,OUT049,2227.634958415841
FDW43,OUT018,3327.95258292683
FDQ28,OUT010,346.8972837209303
NCK06,OUT017,2282.978881481481
FDS23,OUT018,1752.2524400000002
FDZ36,OUT019,482.69954262295084
FDE56,OUT018,796.6402682539681
FDW10,OUT027,4117.3177126315795
NCN14,OUT045,3387.204723170731
NCQ18,OUT045,1559.3429752688166
FDW08,OUT017,1548.6861522123893
FDU43,OUT035,3855.1205479768796
FDR33,OUT010,281.4820818181819
FDM24,OUT010,346.8972837209303
NCZ05,OUT046,1548.6861522123893
NCV41,OUT035,2017.4411908256889
FDV11,OUT018,2888.49101011236
NCY05,OUT035,583.8145788617885
FDV44,OUT018,2797.804447457626
FDW32,OUT049,1240.3673076086952
NCU18,OUT027,3242.0620715328487
NCC43,OUT035,4034.300306896552
FDW19,OUT013,1784.4287381818178
FDN31,OUT035,3216.7914510638307
FDI48,OUT045,796.6660672268906
FDS24,OUT017,1353.0650169014086
FDF46,OUT049,2017.4411908256889
DRG23,OUT017,2490.5268867052023
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2551.8435967479677
FDO28,OUT018,1752.2524400000002
DRD24,OUT035,2227.634958415841
FDI33,OUT049,1353.0650169014086
FDN32,OUT046,2778.9892780000005
FDR16,OUT045,3380.874504347827
FDF26,OUT046,2222.671282258065
NCN29,OUT018,711.0628208695653
FDE20,OUT045,2611.459542342342
FDA46,OUT046,3216.7914510638307
FDU28,OUT045,3216.7914510638307
FDQ48,OUT045,1559.3429752688166
FDV36,OUT013,2047.6653193798445
FDR14,OUT018,796.6402682539681
FDP23,OUT017,4332.7791028571455
FDP56,OUT013,711.0628208695653
FDK48,OUT010,165.91858165137623
FDR48,OUT046,2490.5268867052023
NCY29,OUT049,796.6402682539681
FDM22,OUT018,796.6402682539681
DRJ01,OUT013,2611.459542342342
FDZ43,OUT045,3855.1205479768796
FDV03,OUT035,2660.9504030303024
FDX11,OUT027,5329.314724444444
NCA41,OUT027,5329.314724444444
FDE38,OUT017,2611.459542342342
FDI27,OUT018,711.0628208695653
FDN32,OUT013,2778.9892780000005
NCN43,OUT017,2282.978881481481
FDB47,OUT027,5329.314724444444
FDV03,OUT017,2894.220710714286
NCN30,OUT045,1559.3429752688166
NCV54,OUT010,281.4820818181819
FDV07,OUT013,1661.6931960784314
FDP07,OUT049,3216.7914510638307
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,346.8972837209303
FDY19,OUT027,3242.0620715328487
FDK46,OUT046,4433.304032653061
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,796.6660672268906
FDO08,OUT027,4117.3177126315795
FDU14,OUT013,4433.304032653061
FDD22,OUT027,3242.0620715328487
FDM27,OUT017,2894.220710714286
FDL02,OUT027,2517.882088484849
NCA17,OUT035,2453.747700699301
FDE38,OUT019,425.9355914529914
NCG07,OUT049,3100.7320132450336
DRC27,OUT013,3855.1205479768796
